"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção","Unidade de Medida - Produção","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda","Unidade de Medida - Venda","Valor Venda (R$)","Quantidade Consumo/Utilização na Usina","Unidade de Medida - Consumo/Utilização na Usina","Valor Consumo / Utilização na Usina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo","Unidade de Medida - Transferência para Transformação / Utilização / Consumo","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2020","MS","Não-Metálicos","Argilas","216672,75","t",",000000000000000","-","","107326,78999999999","t","3128544,4500000002","113577,36","t","1957613,0799999998","890,55999999999995","t","427,47000000000003"
"2020","MS","Não-Metálicos","Calcário","6260886,0600000005","t",",000000000000000","-","","5116182,9899999993","t","272526281,77999997","0","t","0","1173810,55","t","16595591,5"
"2020","MS","Não-Metálicos","Fosfato","83511","t","12526,650000000000000","t","P2O5","83511","t","19853026,629999999","0","t","0","0","t","0"
"2020","MS","Não-Metálicos","Rochas (Britadas) e Cascalho","4960511,1799999997","t",",000000000000000","-","","3783406,9100000006","t","134540017,65000001","194486,72999999998","t","4236355,7999999998","24002,18","t","439854,25"
"2020","MS","Não-Metálicos","Talco e outras Cargas Minerais","188546,82999999999","t",",000000000000000","-","","0","t","0","0","t","0","188546,82999999999","t","1593751,5"
"2020","MT","Gemas e Diamantes","Diamante","6418,1099999999997","ct","6418,110000000000000","ct","","11646,469999999999","ct","4150058,8799999999","0","ct","0","0","ct","0"
"2020","MT","Metálicos","Estanho","332146","kg","332146,000000000000000","kg","Sn","332146","kg","28953188,100000001","0","kg","0","0","kg","0"
"2020","MT","Metálicos","Manganês","0","t",",000000000000000","t","Mn","0","t","0","0","t","0","0","t","0"
"2020","MT","Metálicos","Ouro","14008,780940000001","kg","13956,713760000000000","kg","Au","12977,204760000001","kg","3682854564,9499998","55,754519999999999","kg","13631792,33","55,754519999999999","kg","13631792,33"
"2020","MT","Metálicos","Prata","4,3509099999999998","kg","4,350910000000000","kg","Ag","4,3509099999999998","kg","526705,53000000003","0","kg","0","0","kg","0"
"2020","MT","Não-Metálicos","Areia","104397,61","t",",000000000000000","-","","92004,270000000004","t","2220882,4899999998","6928","t","12148","780","t","6000"
"2020","MT","Não-Metálicos","Areias Industriais","2750","t",",000000000000000","-","","2750","t","2200","2750","t","2200","2750","t","2200"
"2020","MT","Não-Metálicos","Argilas","231467,34","t",",000000000000000","-","","177868,41999999998","t","43410966,389999993","10003,509999999998","t","1380625,3799999999","71229,479999999996","t","3623496,98"
"2020","MT","Não-Metálicos","Calcário","13918070,876695998","t",",000000000000000","-","","12207210,486696001","t","706476135,6390121","0","t","0","1862246,9500000002","t","29404916,219999999"
"2020","MT","Não-Metálicos","Dolomito e Magnesita","1887136,3099999998","t",",000000000000000","-","","1887203,7399999998","t","95894663,729999989","0","t","0","0","t","0"
"2020","MT","Não-Metálicos","Quartzo (Cristal) e outros Piezelétricos","2,6099999999999999","t",",000000000000000","-","","2,6099999999999999","t","26100","0","t","0","0","t","0"
"2020","MT","Não-Metálicos","Rochas (Britadas) e Cascalho","4522352,0733040003","t",",000000000000000","-","","4337359,8533040006","t","160497543,31098807","0","t","0","0","t","0"
"2020","PA","Metálicos","Alumínio (Bauxita)","28735428,120000001","t","13869463,810000000000000","t","Al2O3","28654447,399999999","t","4557493943,0199995","0","t","0","0","t","0"
"2020","PA","Metálicos","Cobre","937952,64000000001","t","259871,680000000000000","t","Cu","886507,5","t","10439225204,68","0","t","0","0","t","0"
"2020","PA","Metálicos","Estanho","2903718,6800000002","kg","1976203,470000000000000","kg","Sn","2903718,6800000002","kg","96574382,159999996","0","kg","0","0","kg","0"
"2020","PA","Metálicos","Ferro","192263146,20000002","t","124863939,940000000000000","t","Fe","185954868,88","t","74889066988,399994","0","t","0","5774185,6999999993","t","484579153,54999995"
"2020","PA","Metálicos","Manganês","1305118,6300000001","t","556202,760000000000000","t","Mn","2159014,8599999999","t","1359768952,4200001","0","t","0","0","t","0"
"2020","PA","Metálicos","Níquel","58791,900000000001","t","15426,990000000000000","t"," Ni","60231,25","t","1114953595,76","0","t","0","0","t","0"
"2020","PA","Metálicos","Ouro","11715,662489999999","kg","11493,706010000000000","kg","Au","11724,511759999998","kg","3138311089,1700006","589,00094000000013","kg","149095006,16","589,00094000000013","kg","149095006,16"
"2020","PA","Metálicos","Prata","647,37256000000002","kg","18,558680000000000","kg","Ag","647,37256000000002","kg","2336934,29","0","kg","0","0","kg","0"
"2020","PA","Não-Metálicos","Areia","185,74000000000001","t",",000000000000000","-","","185,74000000000001","t","14308,51","0","t","0","0","t","0"
"2020","PA","Não-Metálicos","Areias Industriais","161889,45000000001","t",",000000000000000","-","","161889,45000000001","t","6784570,2000000002","0","t","0","153,34999999999999","t","62660,339999999997"
"2020","PA","Não-Metálicos","Argilas","28236,75","t",",000000000000000","-","","11676,809999999999","t","529584,45999999996","16559,939999999999","t","235749","0","t","0"
"2020","PA","Não-Metálicos","Calcário","2189865,4100000001","t",",000000000000000","-","","723573,13","t","46689532,060000002","0","t","0","1466292,28","t","37505500,609999999"
"2020","PA","Não-Metálicos","Caulim","873384","t",",000000000000000","-","","872288","t","484195355","0","t","0","0","t","0"
"2020","PA","Não-Metálicos","Fosfato","82168,970000000001","t","21640,000000000000000","t","P2O5","71148,399999999994","t","56005215,200000003","0","t","0","0","t","0"
"2020","PA","Não-Metálicos","Gipsita","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2020","PA","Não-Metálicos","Rochas (Britadas) e Cascalho","2297039,1200000001","t",",000000000000000","-","","2304100,9400000004","t","132782990,12000002","0","t","0","0","t","0"
"2020","PB","Metálicos","Ouro","2,2000000000000002","kg","2,100000000000000","kg","Au","0","kg","0","0","kg","0","0","kg","0"
"2020","PB","Metálicos","Titânio","106124,12000000001","t","58811,080000000000000","t","TiO2","45549,629999999997","t","72652973,599999994","0","t","0","56296,080000000002","t","40174571,57"
"2020","PB","Metálicos","Zircônio","10768","t","6999,200000000000000","t","ZrSiO4","12205,5","t","106674511,98","0","t","0","0","t","0"
"2020","PB","Não-Metálicos","Areias Industriais","168789,97","t",",000000000000000","-","","1511","t","45220","0","t","0","253504,03","t","6060601,7000000002"
"2020","PB","Não-Metálicos","Argilas","344684,04000000004","t",",000000000000000","-","","279801,21999999997","t","167386920,66999999","0","t","0","39998,059999999998","t","418459,65000000002"
"2020","PB","Não-Metálicos","Calcário","3313207,6400000006","t",",000000000000000","-","","1770692,1599999999","t","24682256,120000001","0","t","0","1534190,3500000001","t","26452778,75"
"2020","PB","Não-Metálicos","Caulim","1611,5","t",",000000000000000","-","","1511,5","t","196688,39999999999","0","t","0","0","t","0"
"2020","PB","Não-Metálicos","Cianita e outros minerais refratários","941,19000000000005","t",",000000000000000","-","","896,5","t","1640441,6000000001","0","t","0","0","t","0"
"2020","PB","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","2640","t",",000000000000000","-","","2534,3200000000002","t","195628,39999999999","0","t","0","0","t","0"
"2020","PB","Não-Metálicos","Rochas (Britadas) e Cascalho","1062674,46","t",",000000000000000","-","","4604600,8899999997","t","32238180,939999998","0","t","0","0","t","0"
"2020","PB","Não-Metálicos","Rochas Ornamentais","5683,4799999999996","t",",000000000000000","-","","5564,7200000000003","t","8145738,8399999999","0","t","0","0","t","0"
"2020","PE","Metálicos","Ouro","3,30199","kg","3,253210000000000","kg","Au","1,1590199999999999","kg","204015,41","0","kg","0","0","kg","0"
"2020","PE","Não-Metálicos","Areia","66849,709999999992","t",",000000000000000","-","","0","t","0","0","t","0","31848,310000000001","t","2816467,52"
"2020","PE","Não-Metálicos","Argilas","42875,019999999997","t",",000000000000000","-","","0","t","0","0","t","0","42875,019999999997","t","191507,73999999999"
"2020","PE","Não-Metálicos","Calcário","34721,699999999997","t",",000000000000000","-","","11434","t","171510","0","t","0","23287,700000000001","t","228217,5"
"2020","PE","Não-Metálicos","Dolomito e Magnesita","122,43000000000001","t",",000000000000000","-","","122,43000000000001","t","18621,84","0","t","0","0","t","0"
"2020","PE","Não-Metálicos","Gipsita","1177928,4299999999","t",",000000000000000","-","","1085786,6199999999","t","54215462,560000002","0","t","0","139347,25","t","14572376,189999999"
"2020","PE","Não-Metálicos","Rochas (Britadas) e Cascalho","4148194,6499999994","t",",000000000000000","-","","3969394,8999999994","t","123925720,04999998","0","t","0","97,370000000000005","t","3419,2600000000002"
"2020","PE","Não-Metálicos","Vermiculita e Perlita","5094,04","t","4109,730000000000000","t","","1949,1500000000001","t","4168143,6400000001","0","t","0","0","t","0"
"2020","PI","Não-Metálicos","Argilas","23793,950000000001","t",",000000000000000","-","","13140,950000000001","t","1619000,4199999999","0","t","0","10285,700000000001","t","161183,14000000001"
"2020","PI","Não-Metálicos","Calcário","391307,04859999998","t",",000000000000000","-","","391307,04859999998","t","23234345,4428","0","t","0","0","t","0"
"2020","PI","Não-Metálicos","Dolomito e Magnesita","601724,45140000002","t",",000000000000000","-","","601724,45140000002","t","42458836,9472","0","t","0","0","t","0"
"2020","PI","Não-Metálicos","Rochas (Britadas) e Cascalho","1085404,4300000002","t",",000000000000000","-","","945943,28000000003","t","41017046,370000005","166,72999999999999","t","9170,5","0","t","0"
"2020","PI","Não-Metálicos","Rochas Ornamentais","1159,72","t",",000000000000000","-","","3306,2399999999998","t","1635681,1899999999","0","t","0","0","t","0"
"2020","PI","Não-Metálicos","Saibro","1297,5","t",",000000000000000","-","","1297,5","t","72180","0","t","0","0","t","0"
"2020","PR","Energéticos","Carvão Mineral","97297,820000000007","t",",000000000000000","-","","97297,820000000007","t","35200223,019999996","0","t","0","0","t","0"
"2020","PR","Metálicos","Ouro","280,17235999999997","kg","280,144340000000000","kg","Au","266,45699999999999","kg","77265184,650000006","0","kg","0","0","kg","0"
"2020","PR","Metálicos","Prata","21,459630000000001","kg","21,438170000000000","kg","Ag","0","kg","0","0","kg","0","0","kg","0"
"2020","PR","Não-Metálicos","Areia","2305461,0300000003","t",",000000000000000","-","","2255630,29","t","39482934,929999992","0","t","0","22180,040000000001","t","79182,740000000005"
"2020","PR","Não-Metálicos","Areias Industriais","663,39999999999998","t",",000000000000000","-","","663,39999999999998","t","8094,3999999999996","0","t","0","0","t","0"
"2020","PR","Não-Metálicos","Argilas","212297,54999999999","t",",000000000000000","-","","91280,369999999995","t","12570501,109999999","120984,07000000001","t","1547156,03","0","t","0"
"2020","PR","Não-Metálicos","Calcário","12664425,759599999","t",",000000000000000","-","","3441584,3232000005","t","108204331,9984","4531281,1800000006","t","51886372,859999999","4679363,3064000001","t","78327899,464399993"
"2020","PR","Não-Metálicos","Caulim","445,52999999999997","t",",000000000000000","-","","445,52999999999997","t","81938","0","t","0","0","t","0"
"2020","PR","Não-Metálicos","Dolomito e Magnesita","589623,40000000002","t",",000000000000000","-","","628154,81000000006","t","8961492,8499999996","0","t","0","0","t","0"
"2020","PR","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","142828","t",",000000000000000","-","","34405","t","2511565","0","t","0","109652,17999999999","t","4397052,2199999997"
"2020","PR","Não-Metálicos","Fluorita e Criolita","24730,079999999998","t","20710,150000000000000","t","","25429,360000000004","t","25311742,300000001","0","t","0","0","t","0"
"2020","PR","Não-Metálicos","Rochas (Britadas) e Cascalho","20216037,900399998","t",",000000000000000","-","","18184080,796799995","t","505177626,61160028","680433,22999999998","t","11265629,759999998","605741,55359999998","t","11128412,035599999"
"2020","PR","Não-Metálicos","Rochas Ornamentais","11154,379999999999","t",",000000000000000","-","","9777,8999999999996","t","1523142,4000000001","0","t","0","1480,48","t","1262461,48"
"2020","PR","Não-Metálicos","Rochas Ornamentais - Outras","9679,5","t",",000000000000000","-","","0","t","0","5604,75","t","95000","0","t","0"
"2020","PR","Não-Metálicos","Saibro","40986,339999999997","t",",000000000000000","-","","33717,639999999999","t","590245,39000000001","0","t","0","0","t","0"
"2020","PR","Não-Metálicos","Talco e outras Cargas Minerais","120062,67999999999","t",",000000000000000","-","","29070,84","t","6101829,3599999994","90738,029999999999","t","1160367,03","0","t","0"
"2020","RJ","Metálicos","Monazita e Terras-Raras","708","t","708,000000000000000","t","ETR","708","t","3522659,3599999999","0","t","0","0","t","0"
"2020","RJ","Metálicos","Titânio","3035","t","3035,000000000000000","t","TiO2","3035","t","2912318,5800000001","0","t","0","0","t","0"
"2020","RJ","Metálicos","Zircônio","226","t","226,000000000000000","t","ZrSiO4","226","t","1025144,47","0","t","0","0","t","0"
"2020","RJ","Não-Metálicos","Areia","200931,14000000001","t",",000000000000000","-","","200931,14000000001","t","4392279,8300000001","0","t","0","0","t","0"
"2020","RJ","Não-Metálicos","Argilas","45852,440000000002","t",",000000000000000","-","","11226,9","t","263520","0","t","0","34625,540000000001","t","235748,23999999999"
"2020","RJ","Não-Metálicos","Calcário","1724271,96","t",",000000000000000","-","","104993,68000000001","t","11048839,09","0","t","0","1619278,28","t","21420785,699999999"
"2020","RJ","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","5000","t",",000000000000000","-","","834,67999999999995","t","74538,410000000003","0","t","0","0","t","0"
"2020","RJ","Não-Metálicos","Fluorita e Criolita","0","t",",000000000000000","t","","1081,97","t","151922,23999999999","0","t","0","0","t","0"
"2020","RJ","Não-Metálicos","Rochas (Britadas) e Cascalho","12619136,070000002","t",",000000000000000","-","","12286681,189999999","t","378217984,60000008","0","t","0","87362,580000000002","t","2162292,0099999998"
"2020","RJ","Não-Metálicos","Rochas Ornamentais - Outras","10999,940000000001","t",",000000000000000","-","","10999,940000000001","t","384998,27000000002","0","t","0","10999,940000000001","t","384998,27000000002"
"2020","RN","Gemas e Diamantes","Gemas","92,965000000000003","kg","66,564000000000000","kg","","65,590119999999999","kg","17065719,199999999","3,0000000000000001E-5","kg","29636,369999999999","0","kg","0"
"2020","RN","Metálicos","Ferro","0","t",",000000000000000","t","Fe","33369,599999999999","t","1812097,8300000001","0","t","0","0","t","0"
"2020","RN","Metálicos","Tungstênio","370,63","t","256,620000000000000","t","WO3","392,28999999999996","t","22668123,740000002","0","t","0","0","t","0"
"2020","RN","Não-Metálicos","Areias Industriais","639","t",",000000000000000","-","","639","t","202216,22","0","t","0","0","t","0"
"2020","RN","Não-Metálicos","Argilas","29836,799999999999","t",",000000000000000","-","","0","t","0","4221,1700000000001","t","2954,8200000000002","0","t","0"
"2020","RN","Não-Metálicos","Calcário","2661020,8100000001","t",",000000000000000","-","","9739,9099999999999","t","1076876,5700000001","2337523","t","35592453,990000002","0","t","0"
